2015/09/10,21:41:08.81,156,bin,1364,2113,2007,2083,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159

2015/09/10,21:41:09.44,156,bin,1366,2113,2007,2087,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163

2015/09/10,21:41:10.44,156,bin,1367,2115,2007,2090,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171

2015/09/10,21:41:11.44,156,bin,1366,2122,2007,2092,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177

2015/09/10,21:41:12.43,156,bin,1367,2127,2007,2093,101,105,2093,2297,0,2,105,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181

2015/09/10,21:41:13.43,156,bin,1367,2132,2007,2093,102,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190

2015/09/10,21:41:14.43,156,bin,1368,2136,2007,2093,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196

2015/09/10,21:41:15.43,156,bin,1368,2141,2007,2093,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201

2015/09/10,21:41:16.43,156,bin,1369,2146,2007,2093,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207

2015/09/10,21:41:17.43,156,bin,1368,2148,2007,2093,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208

2015/09/10,21:41:18.43,156,bin,1368,2148,2007,2092,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205

2015/09/10,21:41:19.43,156,bin,1369,2149,2007,2092,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209

2015/09/10,21:41:20.43,156,bin,1369,2145,2007,2091,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202

2015/09/10,21:41:21.43,156,bin,1365,2104,2007,2091,101,106,2093,2297,0,2,105,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155

2015/09/10,21:41:22.43,156,bin,1364,2102,2007,2091,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154

2015/09/10,21:41:23.43,156,bin,1364,2108,2007,2090,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161

2015/09/10,21:41:24.43,156,bin,1364,2108,2007,2090,102,106,2093,2297,0,3,106,0,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162

2015/09/10,21:41:25.43,156,bin,1364,2099,2007,2089,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151

2015/09/10,21:41:26.43,156,bin,1365,2104,2007,2089,101,105,2093,2297,0,2,105,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152

2015/09/10,21:41:27.44,156,bin,1365,2111,2007,2088,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161

2015/09/10,21:41:28.44,156,bin,1366,2113,2007,2088,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164

2015/09/10,21:41:29.44,156,bin,1366,2116,2007,2087,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166

2015/09/10,21:41:30.43,156,bin,1366,2125,2007,2087,101,105,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174

2015/09/10,21:41:31.43,156,bin,1366,2132,2007,2086,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181

2015/09/10,21:41:32.43,156,bin,1367,2139,2007,2086,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191

2015/09/10,21:41:33.43,156,bin,1367,2144,2007,2086,101,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195

2015/09/10,21:41:34.43,156,bin,1366,2128,2007,2085,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176

2015/09/10,21:41:35.43,156,bin,1363,2093,2007,2085,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138

2015/09/10,21:41:36.43,156,bin,1363,2090,2007,2084,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136

2015/09/10,21:41:37.43,156,bin,1363,2094,2007,2084,101,105,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137

2015/09/10,21:41:38.43,156,bin,1364,2099,2007,2083,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145

2015/09/10,21:41:39.43,156,bin,1365,2102,2007,2083,100,105,2093,2297,118,3,105,2500,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,2,0,0,0,1475

2015/09/10,21:41:40.43,156,bin,1364,2103,2007,2083,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149

2015/09/10,21:41:41.43,156,bin,1363,2104,2007,2082,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1146

2015/09/10,21:41:42.43,156,bin,1363,2106,2007,2082,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150

2015/09/10,21:41:43.43,156,bin,1364,2101,2007,2082,101,106,2093,2297,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144

2015/09/10,21:41:44.44,156,bin,1364,2099,2007,2081,102,105,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142

2015/09/10,21:41:45.44,156,bin,1364,2106,2007,2081,101,105,2093,2297,34,3,105,3002,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1380

2015/09/10,21:41:46.44,156,bin,1365,2107,2007,2080,101,106,2093,2297,98,3,106,3106,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1297

2015/09/10,21:41:47.43,156,bin,1365,2108,2007,2080,102,105,2093,2297,5,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156

2015/09/10,21:41:48.43,156,bin,1365,2111,2007,2080,101,106,2093,2297,30,3,106,2238,4,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1385

2015/09/10,21:41:49.43,156,bin,1365,2120,2007,2080,102,105,2093,2297,62,2,105,1635,3,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,1336

2015/09/10,21:41:50.43,156,bin,1365,2126,2007,2079,101,106,2093,2297,439,3,106,1611,3,101,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,10,11,5,0,0,0,1468

2015/09/10,21:41:51.43,156,bin,1366,2131,2007,2079,101,106,2093,2297,180,3,106,1571,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,2,0,0,0,1405

2015/09/10,21:41:52.43,156,bin,1366,2136,2007,2079,102,106,2093,2297,78,3,106,1623,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1355

2015/09/10,21:41:53.43,156,bin,1366,2140,2007,2078,102,106,2093,2297,7,3,106,1974,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1381

2015/09/10,21:41:54.43,156,bin,1367,2145,2007,2078,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188

2015/09/10,21:41:55.43,156,bin,1366,2147,2007,2078,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190

2015/09/10,21:41:56.43,156,bin,1365,2144,2007,2077,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185

2015/09/10,21:41:57.43,156,bin,1366,2145,2007,2077,101,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185

2015/09/10,21:41:58.43,156,bin,1366,2145,2007,2077,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1187

2015/09/10,21:41:59.43,156,bin,1362,2093,2007,2077,102,105,2093,2297,0,2,105,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128

2015/09/10,21:42:00.43,156,bin,1362,2097,2007,2076,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133

2015/09/10,21:42:01.43,156,bin,1361,2097,2007,2076,101,106,2093,2296,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130

2015/09/10,21:42:02.44,156,bin,1361,2098,2007,2076,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133

2015/09/10,21:42:03.44,156,bin,1361,2099,2007,2075,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133

2015/09/10,21:42:04.44,156,bin,1361,2100,2007,2075,101,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133

2015/09/10,21:42:05.43,156,bin,1361,2100,2007,2075,101,106,2093,2296,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132

2015/09/10,21:42:06.43,156,bin,1362,2100,2007,2075,101,105,2093,2296,0,2,105,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130

2015/09/10,21:42:07.43,156,bin,1362,2101,2007,2074,102,106,2093,2296,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134

2015/09/10,21:42:08.43,156,bin,1362,2101,2007,2074,102,106,2093,2297,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136

2015/09/10,21:42:09.43,156,bin,1362,2103,2007,2074,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137

2015/09/10,21:42:10.43,156,bin,1363,2103,2007,2074,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138

2015/09/10,21:42:11.43,156,bin,1362,2099,2007,2073,102,106,2093,2296,0,3,106,0,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131

2015/09/10,21:42:12.43,156,bin,1363,2102,2007,2073,101,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135

2015/09/10,21:42:13.43,156,bin,1363,2104,2007,2073,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138

2015/09/10,21:42:14.43,156,bin,1363,2109,2007,2073,101,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142

2015/09/10,21:42:15.43,156,bin,1364,2111,2007,2073,102,106,2093,2296,3,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149

2015/09/10,21:42:16.43,156,bin,1364,2113,2007,2072,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147

2015/09/10,21:42:17.43,156,bin,1364,2116,2007,2072,102,106,2093,2296,0,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1150

2015/09/10,21:42:18.43,156,bin,1364,2123,2007,2072,102,106,2093,2296,45,3,106,3973,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1352

2015/09/10,21:42:19.44,156,bin,1364,2126,2007,2072,102,106,2093,2296,4,3,106,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164

2015/09/10,21:42:20.44,156,bin,1364,2128,2007,2071,102,106,2093,2296,38,3,106,1209,3,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1391
